鄉鎮市區,建案名稱,坐落街道,起造人,層棟戶數,使用分區,主要用途,主要建材,申報備查日期,銷售期間,坐落基地,建照核發日期,建造執照,第1次登記日期,編號
TOWN,BUILDCASE,LOCATION,BUILDER,HOUSEHOLD,USEZONING,MAINUSE,MAINMATERIAL,DECLAREDATE,SELLINGPERIOD,BUILDINGLANDS,BUILDINGPERMITDATE,BUILDINGPERMITNO,FIRST REGISTRATION DATE,NUMBER
大安區,德運安和,和平東路三段,德運建設股份有限公司,187,敦化南北路特定專用區(A區)(原屬第二種商業區、第三種住宅區、第三之一種住宅區),住商用,鋼骨RC造,1140310,自售:無;代銷:1120815起
至接待中心拆除後1年止;,通化段六小段665地號,1140124,114建字第0023號,,QPQNMLKKLHKGFDA67DG
內湖區,奧斯卡內湖舊宗商辦案,新湖二路,奧斯卡建設股份有限公司,8,科技工業區(C區,不得作住宅使用),工業用,鋼筋混凝土,1140314,自售:1140314~1180331;,舊宗段10-7地號,1130515,113建字第0098號,,G1A01140314000100
大安區,三創爵鼎,市民大道三段92號,僑馥建築經理股份有限公司,58,第三之一種住宅區(特),住商用,鋼骨RC造,1140320,自售:1101209~1110115;代銷:1100209~1101208;,懷生段三小段17地號,1100125,110建字第0020號,,G2A01140320000100
中正區,恆美無界,新生南路一段150巷2之1號等9筆,建築學人地產發展股份有限公司等2名,86,第三之二種住宅區,住商用,鋼筋混凝土造,1140321,自售:無;代銷:接待中心完成且申報資訊備查後進場銷售日起算24個月;,臨沂段三小段219地號,1130903,113建字第0185號,,QPQNMLLLLHKGFDA87DG
中山區,葉財記愛瑪市,埤頭里安東街18之2號共3筆,葉財記工程股份有限公司(負責人:葉茂宏),25,第三之一種住宅區(特),住商用,RC造,1140321,自售:1140501~1160430;,長安段二小段580-1地號,1140117,114建字第0017號,,QPPNMLLLLHKGFDA77DG
士林區,甘霖僑琚,中山北路7段14巷26號1樓共8筆,甘霖建設股份有限公司,21,第三種商業區(原屬第三種住宅區),住商用,鋼筋混擬土造,1140331,自售:1140329~1180201;,天山段二小段278地號,1140313,114建字第0053號,,QPPNMLLMLHKGFDA87DG
松山區,沐青,松山區慈祐里南京東路五段386號1樓等25筆,億安建設股份有限公司,88,第三種商業區,住商用,鋼筋混凝土造,1140410,自售:無;代銷:1140108~1150107;,寶清段二小段122地號,1140328,114建字第0068號,,QPPNMLKKMHKGFDA67DG
中山區,佳元瑞吉,吉林路284號2樓，共13筆,佳元建設股份有限公司,50,商二特(原住三),住商用,RC造,1140410,自售:無;代銷:建造執照取得起算10個月;,吉林段三小段382地號,1140324,114建字第0060號,,G2A01140410000200
大同區,SOHO筑富,重慶北路二段197-1號,竹富建設有限公司,31,第三種商業區,住家用,RC,1140411,自售:1140301~1141231;代銷:1140301~1141231;,雙連段二小段683地號,1130529,113建字0107號,,QPQNMLLKMHKGFDA77CG
中山區,靚安,吉林路490號2樓共3筆,久裕盛開發建設股份有限公司,20,第三之一種住宅區,住商用,鋼筋混凝土,1140411,自售:無;代銷:1140201~1150131;,德惠段三小段94地號,1140317,114建字第0055號,,G1A01140411000100
北投區,達欣文萃,建民里軟橋段,達欣工程股份有限公司,78,第三種住宅區(特),住家用,鋼筋混凝土,1140416,自售:無;代銷:1131101~1141231;,軟橋段75地號,1140314,114建字第0168號,,QPPNMLQKMHKGFDA18CG
中山區,中租名笙,民生東路二段66號,中租建設開發股份有限公司,44,商二(原屬住三),住商用,鋼筋混凝土造,1140416,自售:無;代銷:1140409~1150619;,吉林段四小段8地號,1140318,114建字第0056號,,QPQNMLQKMHKGFDA28CG
中正區,南海敘,忠勤里南海路93巷10弄10號等20筆,左耳開發建設股份有限公司,53,住3,住家用,RC造,1140424,自售:1140509~1161231;代銷:1131201~1140930;,永昌段四小段369地號,1121116,112建字第0261號,,QPPNMLOLMHKGFDA08CG
松山區,南京鉑蘊,南京東路五段,寶誼資產有限公司,41,第二種商業區,住家用,鋼筋混凝土造,1140425,自售:1140426~1160430;,西松段二小段556地號,1140416,114建字第0077號,,QPPNMLPLMHKGFDA18CG
北投區,佳元織川,洲美里福美路,佳元建設股份有限公司,54,第三之二種住宅區(特),住家用,RC造,1140429,自售:無;代銷:正式公開日後12個月為有效期間;,新洲美段8地號,1140415,114建字第0076號,,G2A01140429000100
北投區,華固創?園區,八仙里北投路一段11號共5筆,華固建設股份有限公司,409,第參種工業區(不得作住宅使用),商業用,鋼骨造;RC造(供公眾使用建築物),1140502,自售:無;代銷:1140101~1181231;,奇岩段五小段495地號,1140428,114建字第0085號,,QPPNMLMJNHKGFDA77CG
內湖區,聯美萃居,康寧路一段195巷3弄,騰鑫建設股份有限公司,20,第三種住宅區,第三種住宅區,鋼筋混凝土,1140505,自售:1140615~1150615;,康寧段三小段545-11地號,1140430,114建字第0086號,,QPPNMLPJNHKGFDA08CG
松山區,睿泰曜,南京東路五段253號,睿泰建設股份有限公司,121,第三種商業區(特)(原屬第二種商業區),住商用,鋼骨鋼筋混凝土造(SRC),1140509,自售:無;代銷:1130901~1140831;銷售時間視實際業務需要另行協議;,寶清段四小段478地號,1101122,110建字第0300號,,QPSNMLTJNHKGFDA78CG
中山區,睿泰?,中山北路一段53巷32號 共2筆,睿泰建設股份有限公司,40,第三種商業區,住商用,鋼筋混凝土造(RC),1140509,自售:無;代銷:簽約日起至建照取得暨預售屋合約完成及銷售人員進場後十二個月止;,正義段三小段513地號,1121206,112建字第0275號,,RPRNMLTJNHKGFDA78CG
松山區,敦睦,中正里敦化北路50巷16號    共8筆,璞永建設股份有限公司,56,敦化南北路特定專用區(B區)(依都市計畫說明書圖規定辦理)(原屬第參種住宅區),住商用,鋼骨造,1140515,自售:無;代銷:自114年2月20日起至使用執照取得日止;,敦化段二小段17地號,1140320,114建字第0059號,,QPPNMLPKNHKGFDA18CG
大安區,上東門,信義路二段128號及130號,布登有限公司,30,第參種商業區(原屬第貳種商業區),住家用,鋼筋混凝土,1140519,自售:1140601~1150531;自售期間1140601-1150531;,金華段三小段13地號,1140407,114建字第0070號,,QPQNMLTKNHKGFDA68CG
信義區,松裔,景新里莊敬路239巷,臺億建築經理股份有限公司,45,第三種住宅區,住家用,鋼骨鋼筋混擬土造,1140519,自售:1140601~自完售止;至全案銷售完畢;,祥和段二小段101地號,1111028,111建字0316號,,QPPNMLTKNHKGFDA58CG
士林區,昇陽芙林,福志里福林路253號,昇陽建設企業股份有限公司,148,住3,住商用,RC造,1140521,自售:無;代銷:1131017~1150630;,福林段一小段227地號,1120816,112建字第0187號,,QPPNMLLLNHKGFDA97DG
大同區,毅聯首馥,涼州街,毅聯建設股份有限公司,188,第四種住宅,住商用,鋼筋混凝土造,1140522,自售:無;代銷:自乙方銷售人員進場日起18個月止;,雙連段二小段518-2地號,1140506,114建字第0091號,,RPRNMLMLNHKGFDA28CG
南港區,中工雋詠,東新里向陽路120巷19號2樓共60筆,中華工程股份有限公司,120,第三種住宅,住商用,鋼筋混凝土造,1140522,自售:無;代銷:1140318~1150917;,南港段三小段316地號,1130529,113建字第0108號,,QPPNMLMLNHKGFDA97CG
南港區,雄邦—序曜,中南里中南街102號 共5筆,雄邦開發建設股份有限公司,44,第三之一種住宅區,住家用,鋼筋混凝土造,1140522,自售:無;代銷:1140415~1150715;,中南段一小段251地號,1140305,114建字第0047號,,QPQNMLMLNHKGFDA08CG
北投區,聯上智科,福國路,聯上開發股份有限公司,35,科技產業專用區(不得作住宅使用),商業用,鋼筋混凝土造,1140523,自售:無;代銷:1140506~1161231;正式公開日且完成建案資訊備查日起30個月;,新洲美段26地號,1120412,112建字第0086號,,G1A01140523000100
中山區,麗明利百代,中山北路二段45巷21之1號共8筆,麗明營造股份有限公司,58,第肆種商業區(依都市計畫說明書圖規定辦理，使得作第肆種商業區使用)(原屬第參種商業區),住商用,鋼筋混凝土造,1140527,自售:1140520~1190401;,中山段三小段681地號,1130124,113建字第0015號,,G1A01140527000101
松山區,富品．南京,南京東路五段389巷6弄10號2樓等35筆,中國建築經理股份有限公司,144,第三種商業區,住商用,鋼骨RC造,1140527,自售:無;代銷:自簽約日1140325至本案公開銷售日起算12個月止;,寶清段一小段582地號,1130702,113建字第8888號,,QPPNMLRLNHKGFDA58DG
中山區,明明,民權東路二段92巷1弄16、18號,地寶建設股份有限公司,19,住3,住家用,RC鋼筋混凝土,1140529,自售:1140602~1151201;,吉林段一小段278地號,1130701,113建字第0132號,,QPQNMLTLNHKGFDA78CG
南港區,四季嘉禾,南港路一段287巷2弄1號,聯勤建設實業股份有限公司,143,第三種商業區,住商用,鋼骨RC造,1140529,自售:1140601至完銷;,南港段二小段652-1地號,1130716,113建字第1688號,,QPRNMLTLNHKGFDA88CG
中山區,長見豐翠,雙城街18巷12號、12-1號,振家實業股份有限公司,38,第肆種商業區(依都市計畫說明圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區),住家用,鋼筋混凝土造,1140529,自售:1140701~1150630;委託代銷待定;,中山段一小段339地號,1130828,113建字第0182號,,QPPNMLTLNHKGFDA68CG
松山區,聲光沁玥,光復南路45巷13號共4筆,聲光建設股份有限公司,27,第三種住宅區,住家用,鋼筋混凝土造,1140602,自售:無;代銷:1140615~1150114;,西松段三小段692地號,1100907,110建字第0217,,QPPNMLMJOHKGFDA97DG
大安區,大安昕居,四維路154巷5之2號,大昕建設股份有限公司,54,第三種住宅區,住商用,鋼筋混凝土造,1140604,自售:無;代銷:1140106~1151231;,大安段一小段171地號,1120412,112建字第0085號,,QPPNMLOJOHKGFDA08CG
大安區,志榮安邸,安和路一段139號2樓 共8筆,墩和開發股份有限公司,39,第四之一種住宅區,住家用,RC,1140609,自售:無;代銷:1131219~自完售止;正式取得本案建造執照核發後，接待中心及樣品屋完工且乙方銷售人員進場日起算，滿12個月之日;,仁愛段三小段579地號,1140506,114建字第0090號,,G2A01140609000100
信義區,璞園一隅,基隆路一段35巷9號,築觀建築股份有限公司,12,第三種住宅區,住家用,鋼筋混凝土造,1140609,自售:無;代銷:簽約日起至使用執照核發及銷售人員進場後12個月;,雅祥段一小段429地號,1100422,110建字第0099號,1141212,G1A01140609000100
北投區,齊興_緻,建民里承德路六段,齊興建設股份有限公司 代表人：許自強,57,第三之二種住宅區(特),住家用,鋼筋混凝土造,1140611,自售:無;代銷:1140331~1170830;,軟橋段12地號,1140123,114建字第0022號,,G1A01140611000100
文山區,文山學,木柵路一段238巷16號共8筆,祜益建設股份有限公司,81,第三種住宅區,住家用,RC造,1140612,自售:無;代銷:建照取得後並個案公開後至本案全案完銷;,華興段三小段52地號,1140225,114建字第0198號,,QPPNMLMKOHKGFDA08DG
中山區,?白,新生北路三段93巷42號1樓共4筆,東亞建築經理股份有限公司,12,第三種住宅區,住家用,鋼筋混凝土造,1140616,自售:無;代銷:1131201~1140930;,德惠段三小段64地號,1110413,111建字第0128號,,G2A01140616000100
中山區,耕MORI,中山北路二段108號共15筆,耕薪都市更新股份有限公司等二名,49,第三種商業區,商業用,鋼骨造,,自售:無;代銷:1140616~1160615;,中山段二小段486地號,1130715,113建字第0140號,,QPPNMLRKOHKGFDA48CG
中正區,柏金,三愛里信義路二段161巷3號等共計12筆,皇翔建設股份有限公司,130,第三種住宅區、商三特(原屬商二),住家用及商業用,鋼骨RC造(鋼骨鋼筋混?土),1140619,自售:無;代銷:自合約簽訂日起至建照核準後，正式公開日起算18個月止。;,臨沂段三小段464地號,1130821,113建字第0175號,,QPPNMLTKOHKGFDA78DG
士林區,慕溪,天母北路44巷6弄1號 共3筆,昌鑫建設開發有限公司,25,第三種住宅區,住家用,鋼筋混凝土造,1140624,自售:無;代銷:經雙方議定為簽約日或建照取得日，以二者中最遲完成者為起算日，起算十二個月止;,天母段三小段42地號,1140327,114建字第0065號,,QPPNMLOLOHKGFDA38DG
大同區,圓山耑宇,大龍街161號 共4筆,晶匯建設開發股份有限公司 等2名,38,商二特(原住四),住商用,RC造,1140626,自售:無;代銷:1130715~1141231;以上為雙方合約委託銷售時間;,大同段一小段541地號,1140606,114建字第0607號,,QPPNMLQLOHKGFDA48CG
大安區,德運元鼎,光復南路240巷25之1號共45筆,德運建設股份有限公司,111,第四種住宅區,住商用,鋼骨造,1140627,自售:無;代銷:1130726~自完售止;至拆屋完成後15個月後;,仁愛段一小段92地號,1140117,114建字第0018號,,QPPNMLRLOHKGFDA58CG
北投區,翠嶺2號,翠嶺路4號 共2筆,建華城建設股份有限公司,6,第二種住宅區,住家用,鋼筋混凝土造,1140701,自售:1140801~1150731;,新民段三小段72地號,1120201,112建字第0017號,,QPPNMLLJPHKGFDA87CG
北投區,鄉林靜岡,桃源里中央北路三段40巷20弄1號拆除前門牌 共3筆,鄉林建設事業股份有限公司 代表人:賴正鎰,60,第三種住宅區,住家用,RC造(供公眾使用建築物),1140702,自售:1140801~1150228;,桃源段二小段412地號,1140605,114建字第0101號,,QPPNMLMJPHKGFDA97CG
北投區,華固芙心,北科路,華固建設股份有限公司,95,第三種住宅區(特)、第三之二種住宅區(特),住家用,RC造(供公眾使用建築物),1140703,自售:無;代銷:1140301~1150630;,軟橋段5地號,1140702,114建字第0120號,,RPPNMLNJPHKGFDA18CG
北投區,揚昇雅韻,大同里大業路452巷29之1號1樓共20筆,睦昇建設股份有限公司,52,第三之二種住宅區,住商用,鋼筋混凝土造,1140704,自售:無;代銷:1121127~1150120;,大業段三小段583地號,1140624,114建字第0115號,,G2A01140704000100
松山區,崧?,八德路四段,燾鼎建設股份有限公司,191,第三種商業區,住商用,鋼骨鋼筋混凝土造,1140709,自售:無;代銷:1131125~自完售止;簽約日為113/11/25。本案銷售期間經雙方議定自建造執照取得且申報建案資訊備查日起算15個月;,寶清段二小段167地號,1140623,114建字第0112號,,QPPNMLTJPHKGFDA78DG
中山區,賦格對位,民權東路二段22號,中國建築經理股份有限公司,202,商三特(原屬住3、住3-2),住商用,鋼筋混凝土構造,1140711,自售:無;代銷:銷售人員進場至全案銷售完畢;,吉林段三小段136地號,1130328,113建字0062號,,QPPNMLLKPHKGFDA08DG
中山區,澤暘松江,朱園里松江路25巷2號2樓共8筆,澤暘建設股份有限公司,98,商三特(商二),住商用,鋼筋混凝土造,1140714,自售:無;代銷:1140116~1150115;,長安段四小段181-1地號,1140620,114建字第0111號,,QPPNMLOKPHKGFDA28CG
大安區,山川不白,和平東路二段,誠寬建設股份有限公司,18,第三種住宅區,住家用,RC造,1140714,自售:無;代銷:1140402~1150701;,學府段四小段125地號,1110622,111建字第0199號,,QPQNMLOKPHKGFDA38CG
南港區,忠泰大華企業廣場,西新里市民大道七段,忠泰建設股份有限公司,121,特定商業區(依都市計畫說明書圖規定辦理)(一),商業用,鋼骨造,,自售:1140722~1180722;,玉成段二小段733地號,1131206,113建字第0249號,,G1A01140718000100
大安區,富藝居,信義路四段30巷23號,富邦建設股份有限公司 代表人:宋良政,172,住3,住商用,鋼骨鋼筋混凝土造,1140725,自售:無;代銷:1140915~1150915;,大安段一小段267地號,1140527,114建字第0096號,,QPQNMLPLPHKGFDA58CG
南港區,中研苑士,舊莊里南深路,大廣建設股份有限公司,13,第二種住宅區,住家用,鋼筋混凝土構造,1140728,自售:1140730~1151231;,中南段四小段551-2地號,1100602,110建字第0131號,,G1A01140728000100
北投區,德安美麗綻,承德路七段166巷15號,寶國建築經理股份有限公司,33,第三種住宅,住家用,鋼筋混凝土,1140806,自售:無;代銷:1140723~1151231;,立農段一小段391地號,1111214,111建字第0356號,,QPPNMLQJQHKGFDA48CG
大同區,雙星綻,雙連里歸綏街171號2樓 共6筆,敦仰建設股份有限公司  負責人：邱永豐,43,第三種商業區,住商用,鋼筋混凝土造,1140815,自售:無;代銷:1140728~自完售止;本案銷售期間，經雙方議定同意自本案簽約日起本案完銷後終止。;,雙連段三小段706地號,1140203,114建字第0027號,,QPQNMLPKQHKGFDA68DG
北投區,昇樺知玉,承德路七段32巷31號2樓 共19筆,昇樺建設股份有限公司,81,第三種住宅等兩項,住商用,鋼筋混凝土造,1140820,自售:無;代銷:1140617~自完售止;本案銷售期間,經雙方議定自本案接待中心完成日或建造執照取得且向主管機關申報建案資訊備查日起18個月;,文林段五小段286地號,1140430,114建字第0087號,,QPPNMLKLQHKGFDA08CG
北投區,樹沐,桃源里中央北路三段40巷19弄,昇宏昌建設股份有限公司,97,第二種住宅區,住家用,鋼筋混凝土,1140822,自售:1140901~1150831;,桃源段四小段116地號,1140319,114建字第0058號,,QPPNMLMLQHKGFDA28CG
內湖區,碧湖泱玥,內湖路二段179巷224弄7號 共2筆,裕薪建設股份有限公司 法定代表人:黃天賜,12,第二種住宅區,住商用,鋼筋混凝土造,1140825,自售:無;代銷:1140720~1150731;接待中心完工，自銷售人員進駐，正式銷售起 9 個月為合約有效期間;,碧湖段三小段76地號,1101126,110建字第0310號,,QPPNMLPLQHKGFDA68DG
南港區,衡?,三重里三重路39號,大陸建設股份有限公司,163,住宅區(特),住商用,鋼骨RC造(供公眾使用建築物),1140829,自售:無;代銷:112 年 07月 17 日自簽訂日起至銷售達100%並經雙方辦理完成結算時止。;,南港段一小段561地號,1140819,114建字第0150號,,G1A01140829000100
松山區,杜拜藝術館,八德路三段155巷4弄18號2樓共計51筆,科達建業建設股份有限公司,259,第參種商業區(依都市計畫說明書規定辦理,始得作為第參種商業區使用)(原屬第貳種商業區)等2項請詳見附,住商用,鋼筋混凝土,1140909,自售:無;代銷:1140710~1160710;,美仁段二小段501地號,1140226,114建字第0042號,,RPQNMLTJRHKGFDA09CG
文山區,碩樺拾景,景仁里溪口街66巷6弄1號 共9筆,東亞建築經理股份有限公司,56,第三種住宅區,住家用,鋼筋混凝土造,1140910,自售:無;代銷:經雙方合約簽訂完成日為起始日，銷售期自本案房地買賣合約書備查完成後，為期7個月。;,萬慶段一小段419-3地號,1131129,113建字第0239號,,G1A01140910000300
中山區,春風大院,朱馥里龍江路223巷27號1樓共9筆,春風開發股份有限公司,118,第三種住宅,住家用,鋼骨RC造,1140918,自售:無;代銷:自建照下達日及乙方人員進場第一篇海報起18個月;,長春段一小段12-1地號,1140728,114建字第0132號,,QPPNMLSKRHKGFDA88CG
南港區,御心綻-御館,經園街上,金裕建設股份有限公司,37,住宅區(供住宅使用),住家用,RC造(供公眾使用建築物),1140924,自售:無;代銷:1140301~1141130;,經貿段77-1地號,1140917,114建字第0160號,,G2A01140924000100
北投區,樺輝詠鑄,北投區洲美里洲美街,樺輝建設股份有限公司,106,住商混合區,住商用,鋼骨造,1140925,自售:無;代銷:企劃銷售期間為自114年12月6日起至115年6月30日止，或可售範圍售罄時即結案;,新洲美段100地號,1140123,114建字第0888號,,QPPNMLPLRHKGFDA68CG
中山區,達欣文和苑,力行里朱崙街,達欣工程股份有限公司,154,第三種住宅,住商用,鋼骨RC造,1141007,自售:無;代銷:1140409~1151231;,長安段一小段454地號,1140911,114建字第1168號,,QPPNMLRJIIKGFDA87CG
北投區,大隱奇岩,三合街117巷,台新建築經理股份有限公司,36,第三種住宅,住家用,鋼筋混凝土造,1141009,自售:無;代銷:1140804起至可售戶全部售鑿或經甲、乙共同通知後一個月內撤場為止。;,三合段61地號,1140813,114建字第0147號,,G2A01141009000102
士林區,漢皇韶光,延平北路五段257巷12號,臺北市政府 代表人：柯文哲,162,第三種住宅區,住家用,鋼筋混凝土造,1141016,自售:無;代銷:1140204~1150731;,海光段一小段248地號,1090225,0049,,QPPNMLQKIIKGFDA87CG
大同區,光合織森,華亭街,光合建築股份有限公司,102,第三種商業區,住商用,鋼筋混凝土造,1141017,自售:1141029~1150731;,玉泉段一小段539地號,1141013,114建字第0172號,,QPQNMLRKIIKGFDA08CG
南港區,虹創HCBD,重陽路313號共2筆,長虹建設股份有限公司(負責人：李文造),81,策略型工業區,一般事務所(G2辦公、服務類)、公害輕微之工業(C2工業、倉儲類)、策略型產業 (G2辦公、服務類),鋼骨造,,自售:1141021~1150930;,南港段三小段1地號,1110614,111建字第0190號,,G1A01141021000200
北投區,成華織心?,立賢里吉利街106巷8號 共25筆,成華建設股份有限公司,91,第三種住宅,住商用,RC造,1141021,自售:1141024~1150430;,立農段四小段14地號,1140915,114建字第0158號,,QPPNMLLLIIKGFDA47CG
內湖區,康寧日和,紫雲里康寧路一段188號共3筆,寶國建築經理股份有限公司,27,住3,住家用,鋼筋混凝土造,,自售:無;代銷:1140801~1160131;,康寧段四小段97地號,1130307,113建字第0045號,,QPPNMLNLIIKGFDA77DG
北投區,長虹ICT,建民里文承路,長虹建設股份有限公司,55,科技產業專用區,商業用,鋼骨構造,,自售:1141104~1151231;,軟橋段50地號,1100805,110建字第0193號,,G1A01141028000200
萬華區,三輝序慕,萬華區福音里和平西路三段51巷1號共19筆,安信建築經理股份有限公司,95,第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參之壹種住宅區),住商用,鋼骨造、RC造,1141029,自售:1141101~1161031;,萬華段二小段268-2地號,1110209,111建字第5688號,,QPPNMLTLIIKGFDA28CG
北投區,上林富邑,西安街一段313巷16弄32之1號共2筆,僑馥建築經理股份有限公司,6,第三種住宅區,住家用,鋼筋混凝土,1141029,自售:1140801~1151231;,文林段四小段72地號,1110802,111建字第0236號,,G1A01141029000200
內湖區,友座詠青,金龍路67巷5弄4號2樓 共16筆,壕華建設股份有限公司,32,第三種住宅區,住商用,鋼筋混凝土造,,自售:1141201~1151130;,康寧段二小段238地號,1140923,114建字第0162號,,QPPNMLPJJIKGFDA77CG
中正區,廈川里美,網溪里廈門街131之2號共3筆 詳見附表,金陵開發股份有限公司,50,第二種商業區,住家用,RC造(供公眾使用建築物),1141107,自售:無;代銷:1140825~1180831;,河堤段六小段417地號,1131204,113建字第0245號,,QPSNMLRJJIKGFDA38DG
萬華區,西門翫,新起里內江街82號,陳同實業股份有限公司,78,第四種商業區,住商用,鋼筋混凝土造,1141212,自售:1150101~1151231;代銷:1141001~1151231;,漢中段二小段674地號,1140709,114建字第0125號,,QPPNMLMKKIKGFDA67CG
