編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPVNMLKLJIIGFAF67DA,23,43.85,辦公室,鋼骨鋼筋混凝土造,90年2月16日,二十三層,十三層 陽台,全筆移轉
RPVNMLKLJIIGFAF67DA,23,19.02,門廳，電樓梯間，屋頂突出物，走道，台電室，機械室，水箱等,鋼骨鋼筋混凝土造,90年2月16日,二十三層,,持分移轉
RPOVMLQKJIIGFEF68DA,28,40.26,住家用,鋼筋混凝土造,85年1月5日,十二層,二層 陽台 花台,全筆移轉
RPOVMLQKJIIGFEF68DA,28,9.27,共有部份,鋼筋混凝土造,85年1月5日,十二層,,持分移轉
RPOVMLQKJIIGFEF68DA,28,1.76,共有部份,鋼筋混凝土造,85年1月5日,十二層,,持分移轉
RPTNMLQKJIIGFIF78DA,43,91.92,住家用,鋼筋混凝土造,69年6月10日,五層,二層 陽台,全筆移轉
RPVNMLNKJIIGFAF87DA,10,46.56,住家用,鋼筋混凝土造,103年1月16日,二十三層,十四層 陽台 雨遮,全筆移轉
RPVNMLNKJIIGFAF87DA,10,13.60,本共有部分之項目有：防空避難室兼停車空間、電梯間３行動不便者使用之電梯、電梯５、消防機房、機房、樓梯間、管道間、進排風管道、水箱Ｂ、停車空間、發電機房、（Ａ，Ｂ）梯廳、電信機房（一，二）、水箱（Ａ１，Ａ２）、廁所、安全梯丙、機車停車空間、車道、台電配電場所、檢修門、進氣口百葉、防災中心、車道（Ａ、Ｂ）、管委會使用空間（一至九）、緩衝空間、消防機房、中繼水箱、走道、直通梯、騎樓、陽台、雨遮等３２項,鋼筋混凝土造,103年1月16日,二十三層,,持分移轉
RPVNMLNKJIIGFAF87DA,10,22.50,本共有部分之項目有：Ｂ梯廳、Ｂ梯廳兼排煙室、排煙室、緊急升降機電梯４、行動不便者電梯、電梯５、特別安全梯Ａ，Ｂ、引導通路、走道、樓梯間、電樓梯間、水箱、機房、騎樓、陽台、雨遮等１６項,鋼筋混凝土造,103年1月16日,二十三層,,持分移轉
RPXOMLLLJIIGFAF08DA,25,20.51,防空避難室兼停車空間、車道,鋼筋混凝土造,88年3月5日,六層,,持分移轉
RPQNMLQKJIIGFIF48DA,28,40.36,停車空間,鋼筋混凝土造,84年10月27日,九層,,持分移轉
RPQNMLQKJIIGFIF48DA,28,.00,防空避難室兼停車間,鋼筋混凝土造,84年10月27日,九層,,
RPQNMLQKJIIGFIF48DA,28,.00,共同使用部分﹙樓梯間﹚,鋼筋混凝土造,84年10月27日,九層,,
RPQNMLQKJIIGFIF48DA,28,.07,商業用,鋼筋混凝土造,84年10月27日,一層,一層,持分移轉
RPSNMLPKJIIGFCF97DA,,143.91,住家用,加強磚造,,四層,三層,全筆移轉
RPRQMLMJJIIGFAF57DA,10,46.56,住家用,鋼筋混凝土造,103年1月16日,二十三層,十三層 陽台 雨遮,全筆移轉
RPRQMLMJJIIGFAF57DA,10,13.60,本共有部分之項目有：防空避難室兼停車空間、電梯間３行動不便者使用之電梯、電梯５、消防機房、機房、樓梯間、管道間、進排風管道、水箱Ｂ、停車空間、發電機房、（Ａ，Ｂ）梯廳、電信機房（一，二）、水箱（Ａ１，Ａ２）、廁所、安全梯丙、機車停車空間、車道、台電配電場所、檢修門、進氣口百葉、防災中心、車道（Ａ、Ｂ）、管委會使用空間（一至九）、緩衝空間、消防機房、中繼水箱、走道、直通梯、騎樓、陽台、雨遮等３２項,鋼筋混凝土造,103年1月16日,二十三層,,持分移轉
RPRQMLMJJIIGFAF57DA,10,22.50,本共有部分之項目有：Ｂ梯廳、Ｂ梯廳兼排煙室、排煙室、緊急升降機電梯４、行動不便者電梯、電梯５、特別安全梯Ａ，Ｂ、引導通路、走道、樓梯間、電樓梯間、水箱、機房、騎樓、陽台、雨遮等１６項,鋼筋混凝土造,103年1月16日,二十三層,,持分移轉
RPOOMLLLJIIGFAF17DA,49,13.68,住家用,加強磚造,64年3月28日,四層,四層,全筆移轉
RPTPMLKLJIIGFAF67DA,31,44.59,住家用,鋼筋混凝土造,81年11月7日,四層,四層 陽台,持分移轉
RPSPMLKLJIIGFAF57DA,30,99.41,商業用,鋼筋混凝土造,82年12月16日,七層,,全筆移轉
RPSPMLKLJIIGFAF57DA,30,21.35,共有部份,鋼筋混凝土造,82年12月30日,七層,,持分移轉
RPROMLRKJIIGFDF28DA,42,110.91,住家用,鋼筋混凝土造,70年7月3日,四層,二層 陽台,全筆移轉
RPPNMLQKJIIGFEF97DA,45,93.86,住家用,鋼筋混凝土造,68年5月9日,四層,一層 平台,全筆移轉
RPWQMLLLJIIGFEF58DA,30,43.94,住家用,鋼筋混凝土造,82年12月24日,十七層,十七層 陽台 露台,全筆移轉
RPWQMLLLJIIGFEF58DA,30,1.78,共有部份,鋼筋混凝土造,82年12月24日,二十二層,,持分移轉
RPWQMLLLJIIGFEF58DA,30,1.34,共有部份,鋼筋混凝土造,82年12月24日,十九層,,持分移轉
RPPNMLKLJIIGFFF57DA,28,108.56,住家用,鋼筋混凝土造,85年1月23日,七層,,全筆移轉
RPPNMLKLJIIGFFF57DA,28,16.46,共有部份,鋼筋混凝土造,85年1月23日,七層,,持分移轉
RPPNMLKLJIIGFGF77EA,15,45.22,一般商業設施（一般事務所）,鋼筋混凝土造,97年12月9日,十三層,十二層 陽台 雨遮,持分移轉
RPPNMLKLJIIGFGF77EA,15,11.49,共有部份,鋼筋混凝土造,97年12月9日,十三層,,持分移轉
RPPNMLKLJIIGFGF77EA,15,19.90,共有部份,鋼筋混凝土造,97年12月9日,十五層,,持分移轉
RPXOMLKLJIIGFBF08DA,7,55.73,集合住宅,鋼筋混凝土造,106年4月19日,十五層,五層 陽台,全筆移轉
